label,cleaned_text
1,congratul luxuri vacat proceed kindli provid credit card detail confirm
1,urgent detect unauthor access account verifi ident prevent loss
1,urgent detect unauthor access account verifi ident prevent loss
1,account perman lock respond within 24 hour pleas provid login detail avoid suspens
1,limit time offer act claim exclus prize need bank detail transfer fund
1,limit time offer act claim exclus prize need bank detail transfer fund
1,payment overdu avoid penalti updat payment inform soon possibl
1,exclus deal select special reward pleas enter bank detail claim
1,congratul luxuri vacat proceed kindli provid credit card detail confirm
1,immedi action requir account lock due suspici activ provid detail secur
1,account perman lock respond within 24 hour pleas provid login detail avoid suspens
1,subscript expir soon renew provid payment detail continu servic
1,account perman lock respond within 24 hour pleas provid login detail avoid suspens
1,congratul luxuri vacat proceed kindli provid credit card detail confirm
1,subscript expir soon renew provid payment detail continu servic
1,congratul luxuri vacat proceed kindli provid credit card detail confirm
1,account perman lock respond within 24 hour pleas provid login detail avoid suspens
1,import account secur risk pleas confirm person inform secur
1,import account secur risk pleas confirm person inform secur
1,urgent detect unauthor access account verifi ident prevent loss
1,subscript expir soon renew provid payment detail continu servic
1,urgent detect unauthor access account verifi ident prevent loss
1,import account secur risk pleas confirm person inform secur
1,unpaid invoic servic termin unless updat bill inform immedi
1,immedi action requir account lock due suspici activ provid detail secur
1,congratul luxuri vacat proceed kindli provid credit card detail confirm
1,payment overdu avoid penalti updat payment inform soon possibl
1,exclus deal select special reward pleas enter bank detail claim
1,exclus deal select special reward pleas enter bank detail claim
1,urgent detect unauthor access account verifi ident prevent loss
1,import account secur risk pleas confirm person inform secur
1,immedi action requir account lock due suspici activ provid detail secur
1,unpaid invoic servic termin unless updat bill inform immedi
1,limit time offer act claim exclus prize need bank detail transfer fund
1,unpaid invoic servic termin unless updat bill inform immedi
1,congratul luxuri vacat proceed kindli provid credit card detail confirm
1,unpaid invoic servic termin unless updat bill inform immedi
1,payment overdu avoid penalti updat payment inform soon possibl
1,payment overdu avoid penalti updat payment inform soon possibl
1,import account secur risk pleas confirm person inform secur
1,congratul luxuri vacat proceed kindli provid credit card detail confirm
1,import account secur risk pleas confirm person inform secur
1,immedi action requir account lock due suspici activ provid detail secur
1,import account secur risk pleas confirm person inform secur
1,unpaid invoic servic termin unless updat bill inform immedi
1,subscript expir soon renew provid payment detail continu servic
1,immedi action requir account lock due suspici activ provid detail secur
1,limit time offer act claim exclus prize need bank detail transfer fund
1,congratul luxuri vacat proceed kindli provid credit card detail confirm
1,immedi action requir account lock due suspici activ provid detail secur
1,payment overdu avoid penalti updat payment inform soon possibl
1,urgent detect unauthor access account verifi ident prevent loss
1,urgent detect unauthor access account verifi ident prevent loss
1,immedi action requir account lock due suspici activ provid detail secur
1,limit time offer act claim exclus prize need bank detail transfer fund
1,exclus deal select special reward pleas enter bank detail claim
1,urgent detect unauthor access account verifi ident prevent loss
1,unpaid invoic servic termin unless updat bill inform immedi
1,congratul luxuri vacat proceed kindli provid credit card detail confirm
1,unpaid invoic servic termin unless updat bill inform immedi
1,payment overdu avoid penalti updat payment inform soon possibl
1,urgent detect unauthor access account verifi ident prevent loss
1,subscript expir soon renew provid payment detail continu servic
1,immedi action requir account lock due suspici activ provid detail secur
1,import account secur risk pleas confirm person inform secur
1,limit time offer act claim exclus prize need bank detail transfer fund
1,subscript expir soon renew provid payment detail continu servic
1,exclus deal select special reward pleas enter bank detail claim
1,account perman lock respond within 24 hour pleas provid login detail avoid suspens
1,exclus deal select special reward pleas enter bank detail claim
1,payment overdu avoid penalti updat payment inform soon possibl
1,immedi action requir account lock due suspici activ provid detail secur
1,import account secur risk pleas confirm person inform secur
1,import account secur risk pleas confirm person inform secur
1,limit time offer act claim exclus prize need bank detail transfer fund
1,unpaid invoic servic termin unless updat bill inform immedi
1,unpaid invoic servic termin unless updat bill inform immedi
1,exclus deal select special reward pleas enter bank detail claim
1,account perman lock respond within 24 hour pleas provid login detail avoid suspens
1,import account secur risk pleas confirm person inform secur
1,urgent detect unauthor access account verifi ident prevent loss
1,payment overdu avoid penalti updat payment inform soon possibl
1,urgent detect unauthor access account verifi ident prevent loss
1,urgent detect unauthor access account verifi ident prevent loss
1,subscript expir soon renew provid payment detail continu servic
1,subscript expir soon renew provid payment detail continu servic
1,subscript expir soon renew provid payment detail continu servic
1,payment overdu avoid penalti updat payment inform soon possibl
1,congratul luxuri vacat proceed kindli provid credit card detail confirm
1,exclus deal select special reward pleas enter bank detail claim
